Role,Index,Pose Index,Structure,Protein,MW(Molecular Weight) Unit Dalton,#Atoms,SlogP,TPSA,Flexibility,#RB,LF Rank Score,LF dG,LF VSscore,LF LE,tPSA,Hacc,Hdon,logSw,Library,MW_FREE
chembridge-fragment-library-part2-cl-2024-06,384,1,CN([C@@H]1CC(CC1)(C)C)CCn2cncc2,6TBE_P,221.3,16,2.4,21.1,4.5,4,-2.41,-4.721,-5.017,-0.295,2.11E+01,2,0,-1.92E+00,1107,CORE
chembridge-fragment-library-part1-exp-2024-06,1188,1,CC(NCc1nccn1C)C,6TBE_P,153.2,11,0.9,29.9,3,3,-2.409,-4.324,-4.956,-0.393,2.99E+01,2,1,9.00E-02,ExpressPick,1.53E+02
chembridge-fragment-library-part1-exp-2024-06,3034,1,O=C(N1CCCNCC1)C,6TBE_P,142.2,10,-0.2,32.3,2.4,1,-2.409,-4.365,-4.843,-0.437,3.23E+01,2,1,5.18E-01,ExpressPick,1.42E+02
chembridge-fragment-library-part1-exp-2024-06,5416,1,N[C@@H]1C[C@@H]2CC[C@H]1O2,6TBE_P,113.2,8,0.3,35.3,1.8,1,-2.409,-3.873,-4.335,-0.484,3.53E+01,2,1,9.46E-01,ExpressPick,1.13E+02
chembridge-fragment-library-part1-exp-2024-06,2346,1,O=C(Nc1ccc(N)cc1C)CCC,6TBE_P,192.3,14,2.3,55.1,2.3,3,-2.408,-4.347,-5.086,-0.31,5.51E+01,1,2,-1.59E+00,ExpressPick,1.92E+02
chembridge-fragment-library-part1-exp-2024-06,7626,1,O=C1CC(CC2=C1[C@@H](CC)C(=C(O2)N)C#N)(C)C,6TBE_P,246.3,18,2.4,76.1,1.3,1,-2.408,-5.357,-5.786,-0.298,7.61E+01,3,1,-1.20E+00,ExpressPick,2.46E+02
chembridge-fragment-library-part1-exp-2024-06,15178,1,O=C(N1CCCC1)[C@H](Oc2ccccc2)C,6TBE_P,219.3,16,2.1,29.5,3.3,4,-2.407,-4.887,-5.339,-0.305,2.95E+01,2,0,-2.43E+00,ExpressPick,2.19E+02
chembridge-fragment-library-part1-exp-2024-06,1280,1,CCn1cc(CNC(C)C)cn1,6TBE_P,167.3,12,1.4,29.8,4,4,-2.405,-4.578,-4.964,-0.381,2.99E+01,2,1,-4.73E-01,ExpressPick,1.67E+02
chembridge-fragment-library-part2-cl-2024-06,1200,1,O=C(N1CC[C@@H]1C)C2(Nc3ccccc3)CCCC2,6TBE_P,258.4,19,3,32.3,3,4,-2.405,-5.228,-5.71,-0.275,3.23E+01,1,1,-3.08E+00,1101,CORE
chembridge-fragment-library-part1-exp-2024-06,20292,1,O=C(N)c1ccc(OCCC)c(OC)c1,6TBE_P,209.2,15,1.6,61.5,3.3,5,-2.404,-5.012,-5.743,-0.334,6.16E+01,3,1,-1.89E+00,ExpressPick,2.09E+02
chembridge-fragment-library-part2-cl-2024-06,3326,1,O=C(N(C)C)[C@H]1CC[C@@H]2[C@H](NCCO2)C1,6TBE_P,212.3,15,0.2,41.6,3,2,-2.404,-5.363,-5.808,-0.358,4.16E+01,3,1,-1.23E+00,1213,CORE
chembridge-fragment-library-part1-exp-2024-06,4786,1,O=C(OC(C)(C)C)N1C[C@@H]2CCN[C@@H]2C1,6TBE_P,212.3,15,1.2,41.6,1.4,3,-2.403,-4.626,-5.252,-0.308,4.16E+01,3,1,-1.19E+00,ExpressPick,2.12E+02
chembridge-fragment-library-part1-exp-2024-06,18698,1,O=C(N1CCN(CC1)c2ccccc2OCC)CC,6TBE_P,262.4,19,2.1,32.8,4,5,-2.402,-5.299,-6.066,-0.279,3.28E+01,2,0,-2.14E+00,ExpressPick,2.62E+02
chembridge-fragment-library-part2-cl-2024-06,4224,1,O=C(N(CCc1cn(nc1)C)C)C2CCOCC2,6TBE_P,251.3,18,0.8,47.4,5.2,5,-2.402,-4.928,-5.45,-0.274,4.74E+01,3,0,-1.97E+00,1101,CORE
chembridge-fragment-library-part1-exp-2024-06,2126,1,CNCc1noc(n1)C2CCC2,6TBE_P,167.2,12,0.5,51,2,3,-2.401,-4.836,-5.27,-0.403,5.10E+01,4,1,8.15E-01,ExpressPick,1.67E+02
chembridge-fragment-library-part1-exp-2024-06,10992,1,O=C(N1CCN(C2CCN(CC2)CC)CC1)C,6TBE_P,239.4,17,0.6,26.8,3.3,3,-2.401,-5.655,-6.129,-0.333,2.68E+01,3,0,-2.49E+00,ExpressPick,2.39E+02
chembridge-fragment-library-part1-exp-2024-06,1846,1,CNCc1noc(n1)C2CC2,6TBE_P,153.2,11,0.1,51,2,3,-2.4,-4.304,-4.669,-0.391,5.10E+01,4,1,-6.49E-01,ExpressPick,1.53E+02
chembridge-fragment-library-part1-exp-2024-06,3998,1,O=C(N1CCCC1)c2n[nH]c(n2)N,6TBE_P,181.2,13,-0.4,87.9,1,2,-2.4,-4.219,-4.746,-0.325,8.79E+01,3,2,-9.54E-01,ExpressPick,1.81E+02
chembridge-fragment-library-part1-exp-2024-06,5334,1,N#CC[C@@H]1CNCCC1,6TBE_P,124.2,9,0.9,35.8,2,1,-2.4,-4.206,-4.536,-0.467,3.58E+01,2,1,6.43E-01,ExpressPick,1.24E+02
chembridge-fragment-library-part1-exp-2024-06,19688,1,[O-][N+](=O)c1cc(ccc1/C=C/N(C)C)C#N,6TBE_P,217.2,16,1.8,72.8,0.8,3,-2.398,-4.455,-5.164,-0.278,7.02E+01,3,0,-1.62E+00,ExpressPick,2.17E+02
chembridge-fragment-library-part1-exp-2024-06,22652,1,O=C(Nc1ccc(OC)cc1)CCOCC,6TBE_P,223.3,16,2.1,47.6,4.8,6,-2.398,-4.939,-5.739,-0.309,4.76E+01,3,1,-2.32E+00,ExpressPick,2.23E+02
chembridge-fragment-library-part1-exp-2024-06,4784,1,O=C(OC(C)(C)C)N1C[C@H](COCC1)CN,6TBE_P,230.3,16,0.8,64.8,4.6,5,-2.397,-4.777,-5.414,-0.299,6.48E+01,4,1,-4.77E-01,ExpressPick,2.30E+02
chembridge-fragment-library-part2-cl-2024-06,2722,1,O=C(N1C[C@@H]2[C@@H](C[C@@H]3COC[C@@H]32)C1)CNC(=O)N(C)C,6TBE_P,281.4,20,0,61.9,4.1,5,-2.397,-5.746,-6.341,-0.287,6.19E+01,3,1,-2.16E+00,1104,CORE
chembridge-fragment-library-part1-exp-2024-06,584,1,O=C1C[C@@H](CN1C)CNC,6TBE_P,142.2,10,-0.3,32.3,2.3,2,-2.396,-4.304,-4.661,-0.43,3.23E+01,2,1,-5.03E-01,ExpressPick,1.42E+02
chembridge-fragment-library-part1-exp-2024-06,3538,1,Cc1ccc(o1)CNCC,6TBE_P,139.2,10,1.1,25.2,3,3,-2.396,-4.331,-4.748,-0.433,2.52E+01,2,1,-6.73E-01,ExpressPick,1.39E+02
chembridge-fragment-library-part1-exp-2024-06,16404,1,O=C(Nc1ccc(N(C)C)cc1)COC,6TBE_P,208.3,15,1.3,41.6,2.5,4,-2.396,-4.616,-5.067,-0.308,4.16E+01,2,1,-1.56E+00,ExpressPick,2.08E+02
chembridge-fragment-library-part1-exp-2024-06,17910,1,O=C(N1CCC(CC1)C(=O)N)Cc2ccccc2OC,6TBE_P,276.3,20,1,72.6,4.7,5,-2.396,-5.205,-6.124,-0.26,7.26E+01,3,1,-2.24E+00,ExpressPick,2.76E+02
chembridge-fragment-library-part1-exp-2024-06,25758,1,O=C(NC1CCN(CC1)CCC)C,6TBE_P,184.3,13,1,32.3,4,3,-2.396,-5.02,-5.432,-0.386,3.23E+01,2,1,-1.89E+00,ExpressPick,1.84E+02
chembridge-fragment-library-part1-exp-2024-06,2150,1,NCCCC[C@@H]1CCCO1,6TBE_P,143.2,10,1.3,35.3,5.5,5,-2.395,-5.147,-5.687,-0.515,3.53E+01,2,1,7.05E-01,ExpressPick,1.43E+02
chembridge-fragment-library-part1-exp-2024-06,3234,1,O=C(N1CCCNCC1)C2CCC2,6TBE_P,182.3,13,0.6,32.3,3.3,2,-2.395,-4.536,-4.861,-0.349,3.23E+01,2,1,-7.27E-01,ExpressPick,1.82E+02
chembridge-fragment-library-part1-exp-2024-06,16460,1,O=C(Nc1ccccc1NC(=O)C)CC,6TBE_P,206.2,15,2,58.2,1.5,3,-2.395,-4.464,-5.094,-0.298,5.82E+01,2,2,-1.12E+00,ExpressPick,2.06E+02
chembridge-fragment-library-part1-exp-2024-06,6612,1,O=C(N)Cc1ccc(OC)c(OC)c1,6TBE_P,195.2,14,0.7,61.5,3,4,-2.394,-4.553,-5.2,-0.325,6.16E+01,3,1,-7.19E-01,ExpressPick,1.95E+02
chembridge-fragment-library-part1-exp-2024-06,8136,1,O=C(NCCCCC)c1cnccc1,6TBE_P,192.3,14,2,42,4.3,5,-2.394,-4.574,-5.251,-0.327,4.20E+01,2,1,-2.50E+00,ExpressPick,1.92E+02
chembridge-fragment-library-part1-exp-2024-06,12118,1,[O-][N+](=O)c1ccccc1CNC2CCCC2,6TBE_P,220.3,16,2.5,57.8,3.8,4,-2.394,-4.559,-5.205,-0.285,5.52E+01,3,1,-2.44E+00,ExpressPick,2.20E+02
chembridge-fragment-library-part1-exp-2024-06,1598,1,CC(NCc1noc(n1)C)C,6TBE_P,155.2,11,0.3,51,3,3,-2.393,-4.003,-4.249,-0.364,5.10E+01,4,1,8.50E-01,ExpressPick,1.55E+02
chembridge-fragment-library-part1-exp-2024-06,21526,1,O=S1(=O)CC[C@](N(C(=O)c2ccccc2)C)(C1)C,6TBE_P,267.3,18,1.3,54.4,1.8,3,-2.392,-4.394,-5.021,-0.244,5.45E+01,3,0,-1.31E+00,ExpressPick,2.67E+02
chembridge-fragment-library-part1-exp-2024-06,27974,1,O=C(N1CCN(CC1)C(=O)c2cc3ccccc3[nH]2)C4CC4,6TBE_P,297.4,22,1.9,56.4,2.7,4,-2.392,-3.834,-5.089,-0.174,5.64E+01,2,1,-2.31E+00,ExpressPick,2.97E+02
chembridge-fragment-library-part1-exp-2024-06,1618,1,CCc1nnc(o1)CNC,6TBE_P,141.2,10,-0.2,51,3,3,-2.391,-3.648,-4.168,-0.365,5.10E+01,4,1,8.50E-01,ExpressPick,1.41E+02
chembridge-fragment-library-part1-exp-2024-06,10232,1,O=C(N1CCC(N2CCN(CCC2)C)CC1)C,6TBE_P,239.4,17,0.6,26.8,3.3,2,-2.391,-5.42,-5.553,-0.319,2.68E+01,3,0,-8.82E-01,ExpressPick,2.39E+02
chembridge-fragment-library-part1-exp-2024-06,11168,1,CCCN1CCC(NCCOC)CC1,6TBE_P,200.3,14,1.1,24.5,7,6,-2.391,-5.544,-5.864,-0.396,2.45E+01,3,1,-3.03E-01,ExpressPick,2.00E+02
chembridge-fragment-library-part1-exp-2024-06,2176,1,CC(C[C@@H]1CNCCO1)C,6TBE_P,143.2,10,1,21.3,3,2,-2.39,-4.823,-5.015,-0.482,2.13E+01,2,1,-5.78E-01,ExpressPick,1.43E+02
chembridge-fragment-library-part1-exp-2024-06,358,1,COC[C@@H]1CCCCN1,6TBE_P,129.2,9,0.8,21.3,3,2,-2.388,-4.055,-4.351,-0.451,2.13E+01,2,1,1.46E-01,ExpressPick,1.29E+02
chembridge-fragment-library-part1-exp-2024-06,27752,1,O=C(N1CCN(CC1)C)COc2ccc(N)cc2,6TBE_P,249.3,18,0.4,58.8,3.7,4,-2.388,-4.785,-5.446,-0.266,5.88E+01,3,1,-1.77E+00,ExpressPick,2.49E+02
chembridge-fragment-library-part1-exp-2024-06,28244,1,O=C(NC1CC1)c2coc(n2)C,6TBE_P,166.2,12,0.3,55.1,1.3,2,-2.388,-3.866,-4.429,-0.322,5.51E+01,3,1,-1.94E+00,ExpressPick,1.66E+02
chembridge-fragment-library-part2-cl-2024-06,4196,1,O=C(N1CCOCC1)[C@H]2CC[C@@H]3[C@H](NCCO3)C2,6TBE_P,254.3,18,0,50.8,4,2,-2.388,-5.157,-5.492,-0.286,5.08E+01,4,1,-1.90E+00,1213,CORE
chembridge-fragment-library-part1-exp-2024-06,2296,1,CCC[C@H]1COCCN1,6TBE_P,129.2,9,0.8,21.3,3,2,-2.387,-4.414,-4.656,-0.49,2.13E+01,2,1,-1.35E-01,ExpressPick,1.29E+02
chembridge-fragment-library-part1-exp-2024-06,5644,1,NC1CCC(OC)CC1,6TBE_P,129.2,9,0.9,35.3,3,2,-2.387,-4.668,-5.157,-0.519,3.53E+01,2,1,5.82E-01,ExpressPick,1.29E+02
chembridge-fragment-library-part1-exp-2024-06,10432,1,O=C(N(CC)CC)[C@H]1CN(CCC1)Cc2ccncc2,6TBE_P,275.4,20,2.2,36.4,6.2,6,-2.387,-5.3,-6.07,-0.265,3.64E+01,3,0,-1.44E+00,ExpressPick,2.75E+02
chembridge-fragment-library-part1-exp-2024-06,8050,1,Brc1ccc(o1)C(=O)N2CCCCC2,6TBE_P,258.1,14,2.2,33.5,1.5,2,-2.385,-4.836,-5.164,-0.345,3.35E+01,2,0,-2.71E+00,ExpressPick,2.58E+02
chembridge-fragment-library-part1-exp-2024-06,23278,1,O=C(N1CCCC1)c2ccc(OC)c(OCC)c2,6TBE_P,249.3,18,2.3,38.8,3,5,-2.385,-4.962,-5.569,-0.276,3.88E+01,3,0,-2.45E+00,ExpressPick,2.49E+02
chembridge-fragment-library-part1-exp-2024-06,10760,1,O=C(N)C1CCN(CC1)C/C(=C/C)C,6TBE_P,196.3,14,1.1,46.3,4,3,-2.384,-5.599,-6.082,-0.4,4.63E+01,2,1,-1.20E+00,ExpressPick,1.96E+02
chembridge-fragment-library-part1-exp-2024-06,24220,1,Brc1ccc(NC(=O)C2CCN(CC2)C(=O)C)c(CC)c1,6TBE_P,353.3,21,3.3,49.4,3.5,4,-2.384,-5.127,-5.955,-0.244,4.94E+01,2,1,-3.86E+00,ExpressPick,3.53E+02
chembridge-fragment-library-part2-cl-2024-06,5402,1,O=C(NCC1=CCCCC1)[C@@H]2[C@@H]3CN[C@H]2CC3,6TBE_P,234.3,17,1.5,41.1,4.3,3,-2.382,-5.42,-5.732,-0.319,4.11E+01,2,2,-2.33E+00,1101,CORE
chembridge-fragment-library-part2-cl-2024-06,5940,1,O=C(N1CCc2c(nc(o2)COC)C1)C,6TBE_P,210.2,15,0.2,55.6,2.7,3,-2.382,-4.633,-5.073,-0.309,5.56E+01,4,0,-1.54E+00,1225,CORE
chembridge-fragment-library-part1-exp-2024-06,3574,1,O=C(OC(C)(C)C)N1CCC[C@@H](C1)CNC,6TBE_P,228.3,16,1.9,41.6,3.5,5,-2.381,-5.102,-5.529,-0.319,4.16E+01,3,1,-1.26E+00,ExpressPick,2.28E+02
chembridge-fragment-library-part1-exp-2024-06,27372,1,O=C(Nc1ccc(cc1)C(=O)N(C)C)C(C)(C)C,6TBE_P,248.3,18,2.4,49.4,0.8,4,-2.381,-4.316,-5.21,-0.24,4.94E+01,2,1,-2.15E+00,ExpressPick,2.48E+02
chembridge-fragment-library-part1-exp-2024-06,4674,1,[O-][N+](=O)c1cncc(c1C)C,6TBE_P,152.2,11,1.5,58.7,0.3,1,-2.38,-3.234,-3.708,-0.294,5.60E+01,3,0,-1.93E+00,ExpressPick,1.52E+02
chembridge-fragment-library-part1-exp-2024-06,16094,1,Brc1ccccc1C(=O)NC(CC)CC,6TBE_P,270.2,15,3.4,29.1,3.3,4,-2.38,-5.361,-5.673,-0.357,2.91E+01,1,1,-3.65E+00,ExpressPick,2.70E+02
chembridge-fragment-library-part1-exp-2024-06,26704,1,O=C1C[C@@H](CN1CCC)C(=O)N,6TBE_P,170.2,12,-0.3,63.4,3.3,3,-2.38,-4.496,-4.906,-0.375,6.34E+01,2,1,-8.32E-01,ExpressPick,1.70E+02
chembridge-fragment-library-part1-exp-2024-06,7922,1,N#CCCN(C12CC3CC(C1)CC(C2)C3)C,6TBE_P,218.3,16,2.8,27,4.9,3,-2.379,-5.68,-6.048,-0.355,2.70E+01,2,0,-2.08E+00,ExpressPick,2.18E+02
chembridge-fragment-library-part2-cl-2024-06,4238,1,O=C1[C@@H](NC(=O)CN1CCC)C,6TBE_P,170.2,12,-0.3,49.4,2.3,2,-2.379,-4.571,-4.931,-0.381,4.94E+01,2,1,-7.28E-01,1112,CORE
chembridge-fragment-library-part1-exp-2024-06,2188,1,COCCC1CCNCC1,6TBE_P,143.2,10,1,21.3,4,3,-2.378,-4.856,-5.259,-0.486,2.13E+01,2,1,-7.95E-01,ExpressPick,1.43E+02
chembridge-fragment-library-part1-exp-2024-06,7304,1,O=S1(=O)CCCC(=O)CC1,6TBE_P,162.2,10,0.2,51.2,0.9,0,-2.378,-4.448,-4.576,-0.445,5.12E+01,3,0,7.90E-01,ExpressPick,1.62E+02
chembridge-fragment-library-part1-exp-2024-06,12342,1,O=C(NCC)c1ccc(OC)c(OC)c1,6TBE_P,209.2,15,1.5,47.6,2.3,4,-2.378,-4.158,-4.943,-0.277,4.76E+01,3,1,-1.80E+00,ExpressPick,2.09E+02
chembridge-fragment-library-part1-exp-2024-06,16156,1,O=C(Nc1ccc(cc1)C(=O)N)[C@H](CCC)C,6TBE_P,234.3,17,2.2,72.2,3.5,5,-2.377,-5.14,-5.849,-0.302,7.22E+01,2,2,-2.50E+00,ExpressPick,2.34E+02
chembridge-fragment-library-part1-exp-2024-06,18186,1,O=C(Nc1ccc(OC)cc1OC)CC,6TBE_P,209.2,15,2.1,47.6,2.3,4,-2.377,-4.592,-5.283,-0.306,4.76E+01,3,1,-1.75E+00,ExpressPick,2.09E+02
chembridge-fragment-library-part1-exp-2024-06,21626,1,O=C(NC1CCCCC1)N(C2CCN(CC2)C)C,6TBE_P,253.4,18,2.1,35.6,4.4,4,-2.376,-4.869,-5.306,-0.271,3.56E+01,2,1,-2.35E+00,ExpressPick,2.53E+02
chembridge-fragment-library-part1-exp-2024-06,5000,1,O=S(=O)(CCN)C(C)C,6TBE_P,151.2,9,-0.2,60.2,4,4,-2.374,-4.721,-5.183,-0.525,6.02E+01,3,1,8.20E-01,ExpressPick,1.51E+02
chembridge-fragment-library-part1-exp-2024-06,5710,1,O=C(OC(C)(C)C)N1CC[C@@H](OC)[C@@H](N)C1,6TBE_P,230.3,16,1,64.8,3.5,5,-2.373,-5.024,-5.696,-0.314,6.48E+01,4,1,-1.97E-01,ExpressPick,2.30E+02
chembridge-fragment-library-part1-exp-2024-06,23566,1,CCOc1c(OC)cccc1CNC2CC2,6TBE_P,221.3,16,2.3,30.5,5,6,-2.373,-5.288,-5.842,-0.331,3.05E+01,3,1,-1.91E+00,ExpressPick,2.21E+02
chembridge-fragment-library-part1-exp-2024-06,23882,1,CCNCCOc1ccccc1OCC,6TBE_P,209.3,15,2.1,30.5,6,7,-2.372,-4.381,-5.303,-0.292,3.05E+01,3,1,-6.59E-01,ExpressPick,2.09E+02
chembridge-fragment-library-part1-exp-2024-06,16416,1,O=C(NCc1ccc(OC)cc1)C(C)C,6TBE_P,207.3,15,2,38.3,3.5,4,-2.371,-4.061,-4.792,-0.271,3.83E+01,2,1,-2.17E+00,ExpressPick,2.07E+02
chembridge-fragment-library-part1-exp-2024-06,18076,1,O=C(N1CCCC1)CCc2ccc(N)cc2,6TBE_P,218.3,16,1.8,46.3,3.8,4,-2.371,-5.023,-5.787,-0.314,4.63E+01,1,1,-2.35E+00,ExpressPick,2.18E+02
chembridge-fragment-library-part1-exp-2024-06,14246,1,O=C(N1CCN(C(C)C)CC1)c2ccco2,6TBE_P,222.3,16,0.9,36.7,2.5,3,-2.37,-4.803,-5.336,-0.3,3.67E+01,3,0,-1.98E+00,ExpressPick,2.22E+02
chembridge-fragment-library-part1-exp-2024-06,14902,1,O=C(c1c(N)cc2c(OCCO2)c1)CC,6TBE_P,207.2,15,1.6,61.5,1.7,2,-2.37,-4.708,-5.154,-0.314,6.16E+01,3,1,-2.41E+00,ExpressPick,2.07E+02
chembridge-fragment-library-part2-cl-2024-06,82,1,O=C(N)CNC(=O)c1cc(ncc1OC)C,6TBE_P,223.2,16,-0.4,94.3,2.8,4,-2.37,-4.626,-5.356,-0.289,9.43E+01,4,2,-1.79E+00,1101,CORE
chembridge-fragment-library-part2-cl-2024-06,2868,1,O=C(N1CCN(CC1)C(OCC)=O)[C@@H]2[C@@H]3CN[C@H]2CC3,6TBE_P,281.4,20,0.3,61.9,4.5,5,-2.37,-5.487,-5.926,-0.274,6.19E+01,4,1,-2.06E+00,1101,CORE
chembridge-fragment-library-part1-exp-2024-06,4900,1,Brc1nc(n(n1)CC)N(C)C,6TBE_P,219.1,11,1.2,34,1.3,2,-2.369,-4.481,-4.537,-0.407,3.40E+01,2,0,-2.38E+00,ExpressPick,2.19E+02
chembridge-fragment-library-part1-exp-2024-06,25042,1,CCOc1ccccc1CNC2CC2,6TBE_P,191.3,14,2.3,21.3,4.5,5,-2.369,-4.974,-5.492,-0.355,2.13E+01,2,1,-2.07E+00,ExpressPick,1.91E+02
chembridge-fragment-library-part1-exp-2024-06,28990,1,Brc1cccc2c1ccn2CC(=O)N3CCN(CC3)C(=O)C,6TBE_P,364.2,22,2.2,45.5,3.5,4,-2.369,-5.312,-6.087,-0.241,4.56E+01,2,0,-3.60E+00,ExpressPick,3.64E+02
chembridge-fragment-library-part1-exp-2024-06,6536,1,O=C(Nc1cc(OC)cc(OC)c1)C,6TBE_P,195.2,14,1.7,47.6,1.3,3,-2.368,-4.516,-5.02,-0.323,4.76E+01,3,1,-1.69E+00,ExpressPick,1.95E+02
chembridge-fragment-library-part1-exp-2024-06,1520,1,CNCc1nc(no1)C2CC2,6TBE_P,153.2,11,0.1,51,2,3,-2.367,-3.929,-4.212,-0.357,5.10E+01,4,1,8.15E-01,ExpressPick,1.53E+02
chembridge-fragment-library-part1-exp-2024-06,11570,1,CC(NCc1ccc(OC)c(OC)c1)C,6TBE_P,209.3,15,2.2,30.5,4,5,-2.367,-5.101,-5.748,-0.34,3.05E+01,3,1,-3.00E-01,ExpressPick,2.09E+02
chembridge-fragment-library-part1-exp-2024-06,1594,1,CC(NCc1nc(no1)CC)C,6TBE_P,169.2,12,0.6,51,4,4,-2.366,-4.342,-4.863,-0.362,5.10E+01,4,1,5.13E-01,ExpressPick,1.69E+02
chembridge-fragment-library-part1-exp-2024-06,27218,1,O=C(NCc1ccc(OCC)cc1)C,6TBE_P,193.2,14,1.7,38.3,3.5,4,-2.365,-4.482,-4.916,-0.32,3.83E+01,2,1,-1.81E+00,ExpressPick,1.93E+02
chembridge-fragment-library-part2-cl-2024-06,6050,1,O=C(N1CC=C[C@H]1C(C)C)c2ccno2,6TBE_P,206.2,15,1,46.3,1.5,3,-2.365,-4.257,-4.929,-0.284,4.63E+01,3,0,-1.78E+00,1101,CORE
chembridge-fragment-library-part2-cl-2024-06,4006,1,FC(SCCNC(=O)C1=CN=C(NC1=O)C)(F)F,6TBE_P,281.3,18,0.7,70.6,3.3,5,-2.364,-2.942,-4.533,-0.163,7.48E+01,3,2,-1.87E+00,1101,CORE
chembridge-fragment-library-part1-exp-2024-06,10016,1,Brc1ccccc1C(=O)NNC(=O)[C@H]2CC=CCC2,6TBE_P,323.2,19,2.5,58.2,2.7,3,-2.363,-5.755,-6.165,-0.303,5.82E+01,2,2,-3.27E+00,ExpressPick,3.23E+02
chembridge-fragment-library-part1-exp-2024-06,4482,1,O=C(N(C)C)CC1CCNCC1,6TBE_P,170.3,12,0.5,32.3,3.2,3,-2.362,-5.061,-5.501,-0.422,3.23E+01,2,1,-1.27E+00,ExpressPick,1.70E+02
chembridge-fragment-library-part1-exp-2024-06,22156,1,O=C(NN1CCN(CC1)C)CC(C)(C)C,6TBE_P,213.3,15,0.7,35.6,3,3,-2.362,-4.343,-4.633,-0.29,3.56E+01,2,1,-2.01E+00,ExpressPick,2.13E+02
chembridge-fragment-library-part2-cl-2024-06,5740,1,O=C(NCc1cnn(c1)C)[C@@H]2[C@@H]3C=C[C@H]([C@@H]2N)C3,6TBE_P,246.3,18,0,72.9,4.3,4,-2.362,-5.756,-6.027,-0.32,7.29E+01,3,2,-1.27E+00,1101,CORE
chembridge-fragment-library-part1-exp-2024-06,28548,1,O=C(N1CCN(CC1)c2ccc(nn2)C)CCC,6TBE_P,248.3,18,1.2,49.3,3.5,4,-2.361,-4.572,-5.363,-0.254,4.93E+01,3,0,-2.01E+00,ExpressPick,2.48E+02
chembridge-fragment-library-part1-exp-2024-06,5968,1,CC(NCc1cnn(c1)C)C,6TBE_P,153.2,11,0.9,29.8,3,3,-2.36,-4.081,-4.491,-0.371,2.99E+01,2,1,7.12E-01,ExpressPick,1.53E+02
chembridge-fragment-library-part1-exp-2024-06,16278,1,O=S1(=O)CC[C@H](NC(=O)N(C2CCCCC2)C)C1,6TBE_P,274.4,18,1.1,66.5,3.8,4,-2.36,-4.737,-5.36,-0.263,6.65E+01,3,1,-1.64E+00,ExpressPick,2.74E+02
chembridge-fragment-library-part1-exp-2024-06,7210,1,O=C(NCCc1ccc(OC)c(OC)c1)C(C)C,6TBE_P,251.3,18,2,47.6,5,6,-2.359,-5.044,-5.522,-0.28,4.76E+01,3,1,-2.32E+00,ExpressPick,2.51E+02
chembridge-fragment-library-part1-exp-2024-06,14582,1,O=C1[C@H]2[C@@H]3C=C[C@H]([C@@H]2C(=O)N1CC(C)C)C3,6TBE_P,219.3,16,1.3,37.4,2.3,2,-2.359,-5.215,-5.575,-0.326,3.74E+01,2,0,-1.83E+00,ExpressPick,2.19E+02
chembridge-fragment-library-part1-exp-2024-06,23538,1,Brc1cc(CNCCCC)cc(OC)c1OC,6TBE_P,302.2,17,3.4,30.5,6,7,-2.359,-4.744,-5.793,-0.279,3.05E+01,3,1,-3.42E+00,ExpressPick,3.02E+02
chembridge-fragment-library-part1-exp-2024-06,15540,1,O=C(NC1CC1)c2cccc([N+]([O-])=O)c2C,6TBE_P,220.2,16,1.7,74.9,1.5,3,-2.357,-3.719,-4.534,-0.232,7.22E+01,3,1,-2.39E+00,ExpressPick,2.20E+02
chembridge-fragment-library-part1-exp-2024-06,27716,1,Brc1ccc(OC)c(C(=O)CC#N)c1,6TBE_P,254.1,14,2.6,50.1,1.8,3,-2.357,-4.96,-5.425,-0.354,5.01E+01,3,0,-2.89E+00,ExpressPick,2.54E+02
chembridge-fragment-library-part1-exp-2024-06,1784,1,Nc1cc(nn1CC(C)C)C,6TBE_P,153.2,11,1.4,43.8,2,2,-2.356,-4.095,-4.604,-0.372,4.38E+01,1,1,-1.45E+00,ExpressPick,1.53E+02
chembridge-fragment-library-part1-exp-2024-06,5672,1,CNC[C@@H]1CCCCO1,6TBE_P,129.2,9,0.8,21.3,3,2,-2.353,-3.922,-4.209,-0.436,2.13E+01,2,1,-1.39E-01,ExpressPick,1.29E+02
chembridge-fragment-library-part1-exp-2024-06,6096,1,O=C(OC(C)(C)C)N1C[C@H]([C@@H](N)CC1)C,6TBE_P,214.3,15,1.6,55.6,2.5,4,-2.353,-4.575,-5.082,-0.305,5.56E+01,3,1,-7.47E-01,ExpressPick,2.14E+02
chembridge-fragment-library-part2-cl-2024-06,5926,1,O=C(NCCc1ncc[nH]1)[C@H]2C[C@@H]3CC[C@H]2O3,6TBE_P,235.3,17,0.6,67,4.8,4,-2.353,-4.938,-5.345,-0.29,6.70E+01,3,2,-1.25E+00,1101,CORE
chembridge-fragment-library-part1-exp-2024-06,16430,1,Brc1ccc(OCC(=O)N2CCN(CC2)C=O)c(Cl)c1,6TBE_P,361.6,20,1.9,49.8,4,5,-2.352,-5.431,-5.994,-0.272,4.99E+01,3,0,-3.76E+00,ExpressPick,3.62E+02
chembridge-fragment-library-part1-exp-2024-06,4680,1,O=C(OC(C)(C)C)N1C[C@H](N)CC1,6TBE_P,186.3,13,1,55.6,2,4,-2.35,-4.863,-5.429,-0.374,5.56E+01,3,1,-5.13E-01,ExpressPick,1.86E+02
